date;datetime;cash_type;coffee_name;amount_final
14/11/2024;2024-11-14 12:48:50.479;card;Espresso;21,06
14/11/2024;2024-11-14 15:03:45.413;card;Cappuccino;35,76
14/11/2024;2024-11-14 15:04:56.749;card;Latte;35,76
14/11/2024;2024-11-14 15:05:49.793;card;Cappuccino;35,76
14/11/2024;2024-11-14 16:13:08.309;card;Americano with Milk;30,86
14/11/2024;2024-11-14 16:14:21.556;card;Cappuccino;35,76
14/11/2024;2024-11-14 19:43:26.494;card;Hot Chocolate;35,76
14/11/2024;2024-11-14 19:46:37.139;card;Hot Chocolate;35,76
14/11/2024;2024-11-14 20:31:30.027;card;Cocoa;35,76
14/11/2024;2024-11-14 20:32:30.550;card;Hot Chocolate;35,76
14/11/2024;2024-11-14 21:24:31.586;card;Latte;35,76
14/11/2024;2024-11-14 22:40:42.347;card;Latte;35,76
15/11/2024;2024-11-15 08:45:51.139;card;Americano with Milk;30,86
15/11/2024;2024-11-15 11:05:53.035;card;Americano with Milk;30,86
15/11/2024;2024-11-15 12:09:00.460;card;Cocoa;35,76
15/11/2024;2024-11-15 12:14:18.551;card;Cocoa;35,76
15/11/2024;2024-11-15 13:57:33.894;card;Latte;35,76
15/11/2024;2024-11-15 15:19:50.632;card;Americano;25,96
15/11/2024;2024-11-15 17:35:41.053;card;Americano with Milk;30,86
15/11/2024;2024-11-15 17:55:01.487;card;Latte;35,76
15/11/2024;2024-11-15 18:12:44.931;card;Hot Chocolate;35,76
15/11/2024;2024-11-15 18:42:21.930;card;Americano with Milk;30,86
15/11/2024;2024-11-15 18:43:21.160;card;Americano with Milk;30,86
16/11/2024;2024-11-16 10:21:34.870;card;Cortado;25,96
16/11/2024;2024-11-16 10:45:51.380;card;Cortado;25,96
16/11/2024;2024-11-16 11:02:00.746;card;Hot Chocolate;35,76
16/11/2024;2024-11-16 11:03:06.575;card;Latte;35,76
16/11/2024;2024-11-16 11:39:24.973;card;Americano;25,96
16/11/2024;2024-11-16 12:30:14.984;card;Cappuccino;35,76
16/11/2024;2024-11-16 12:31:50.556;card;Americano with Milk;30,86
16/11/2024;2024-11-16 12:48:35.846;card;Latte;35,76
16/11/2024;2024-11-16 12:49:35.127;card;Latte;35,76
16/11/2024;2024-11-16 13:16:55.479;card;Americano with Milk;30,86
16/11/2024;2024-11-16 13:18:00.476;card;Latte;35,76
16/11/2024;2024-11-16 13:19:09.028;card;Latte;35,76
16/11/2024;2024-11-16 14:25:47.388;card;Americano with Milk;30,86
17/11/2024;2024-11-17 10:29:36.983;card;Americano with Milk;30,86
17/11/2024;2024-11-17 13:35:19.695;card;Americano with Milk;30,86
17/11/2024;2024-11-17 14:18:41.797;card;Americano;25,96
17/11/2024;2024-11-17 14:33:40.247;card;Americano with Milk;30,86
17/11/2024;2024-11-17 16:27:26.184;card;Latte;35,76
17/11/2024;2024-11-17 16:28:35.779;card;Latte;35,76
17/11/2024;2024-11-17 18:10:06.641;card;Hot Chocolate;35,76
17/11/2024;2024-11-17 19:17:34.289;card;Hot Chocolate;35,76
17/11/2024;2024-11-17 19:18:27.520;card;Hot Chocolate;35,76
18/11/2024;2024-11-18 07:52:19.619;card;Americano with Milk;30,86
18/11/2024;2024-11-18 07:53:16.351;card;Americano with Milk;30,86
18/11/2024;2024-11-18 07:57:22.198;card;Latte;35,76
18/11/2024;2024-11-18 16:44:49.074;card;Latte;35,76
18/11/2024;2024-11-18 16:46:52.894;card;Latte;35,76
18/11/2024;2024-11-18 18:50:54.137;card;Latte;35,76
19/11/2024;2024-11-19 07:49:00.628;card;Cocoa;35,76
19/11/2024;2024-11-19 07:51:13.678;card;Americano with Milk;30,86
19/11/2024;2024-11-19 07:52:13.414;card;Latte;35,76
19/11/2024;2024-11-19 07:53:38.393;card;Espresso;21,06
19/11/2024;2024-11-19 07:54:46.893;card;Latte;35,76
19/11/2024;2024-11-19 10:29:23.369;card;Americano with Milk;30,86
19/11/2024;2024-11-19 11:07:09.017;card;Latte;35,76
19/11/2024;2024-11-19 16:22:40.481;card;Cocoa;35,76
19/11/2024;2024-11-19 16:23:59.438;card;Cocoa;35,76
19/11/2024;2024-11-19 16:41:03.671;card;Cappuccino;35,76
19/11/2024;2024-11-19 16:47:41.234;card;Cappuccino;35,76
20/11/2024;2024-11-20 13:29:38.737;card;Americano with Milk;30,86
20/11/2024;2024-11-20 16:34:50.147;card;Latte;35,76
20/11/2024;2024-11-20 17:49:51.721;card;Cappuccino;35,76
20/11/2024;2024-11-20 17:50:49.760;card;Hot Chocolate;35,76
21/11/2024;2024-11-21 11:06:11.028;card;Cortado;25,96
21/11/2024;2024-11-21 12:33:36.082;card;Latte;35,76
21/11/2024;2024-11-21 12:59:45.342;card;Cocoa;35,76
21/11/2024;2024-11-21 13:00:47.390;card;Cocoa;35,76
21/11/2024;2024-11-21 16:14:13.567;card;Latte;35,76
21/11/2024;2024-11-21 17:35:27.351;card;Americano with Milk;30,86
21/11/2024;2024-11-21 17:39:22.972;card;Cortado;25,96
21/11/2024;2024-11-21 19:01:02.947;card;Hot Chocolate;35,76
22/11/2024;2024-11-22 07:50:36.322;card;Latte;35,76
22/11/2024;2024-11-22 10:03:42.504;card;Cappuccino;35,76
22/11/2024;2024-11-22 11:02:32.401;card;Latte;35,76
22/11/2024;2024-11-22 11:24:26.431;card;Cocoa;35,76
22/11/2024;2024-11-22 16:33:05.324;card;Hot Chocolate;35,76
22/11/2024;2024-11-22 16:33:49.898;card;Latte;35,76
23/11/2024;2024-11-23 09:10:46.265;card;Cortado;25,96
23/11/2024;2024-11-23 09:11:48.979;card;Cortado;25,96
23/11/2024;2024-11-23 10:05:15.754;card;Latte;35,76
23/11/2024;2024-11-23 11:02:59.642;card;Cappuccino;35,76
23/11/2024;2024-11-23 11:09:28.024;card;Americano;25,96
23/11/2024;2024-11-23 11:10:25.846;card;Americano;25,96
23/11/2024;2024-11-23 11:41:27.467;card;Hot Chocolate;35,76
23/11/2024;2024-11-23 22:37:04.182;card;Latte;35,76
24/11/2024;2024-11-24 08:17:07.492;card;Latte;35,76
25/11/2024;2024-11-25 07:49:17.954;card;Cappuccino;35,76
25/11/2024;2024-11-25 07:54:23.504;card;Latte;35,76
25/11/2024;2024-11-25 09:12:20.988;card;Americano with Milk;30,86
25/11/2024;2024-11-25 10:38:08.041;card;Cortado;25,96
25/11/2024;2024-11-25 12:50:58.199;card;Latte;35,76
25/11/2024;2024-11-25 12:52:41.053;card;Latte;35,76
25/11/2024;2024-11-25 16:30:56.470;card;Hot Chocolate;35,76
25/11/2024;2024-11-25 19:01:59.097;card;Americano with Milk;30,86
25/11/2024;2024-11-25 19:37:58.489;card;Hot Chocolate;35,76
25/11/2024;2024-11-25 21:42:15.215;card;Hot Chocolate;35,76
25/11/2024;2024-11-25 21:43:00.450;card;Cappuccino;35,76
26/11/2024;2024-11-26 07:54:37.946;card;Latte;35,76
26/11/2024;2024-11-26 11:02:56.269;card;Cocoa;35,76
26/11/2024;2024-11-26 11:03:47.275;card;Americano;25,96
26/11/2024;2024-11-26 11:06:09.088;card;Cocoa;35,76
26/11/2024;2024-11-26 11:07:09.966;card;Cocoa;35,76
26/11/2024;2024-11-26 16:03:54.304;card;Latte;35,76
26/11/2024;2024-11-26 16:05:00.555;card;Latte;35,76
26/11/2024;2024-11-26 17:11:37.726;card;Americano;25,96
26/11/2024;2024-11-26 17:12:34.437;card;Americano with Milk;30,86
26/11/2024;2024-11-26 19:47:24.665;card;Cocoa;35,76
28/11/2024;2024-11-28 08:41:16.925;card;Cappuccino;35,76
28/11/2024;2024-11-28 09:14:00.906;card;Americano with Milk;30,86
28/11/2024;2024-11-28 20:24:42.030;card;Americano with Milk;30,86
28/11/2024;2024-11-28 20:25:45.523;card;Latte;35,76
28/11/2024;2024-11-28 20:54:59.668;card;Latte;35,76
28/11/2024;2024-11-28 22:00:15.694;card;Cappuccino;35,76
29/11/2024;2024-11-29 07:53:15.838;card;Cocoa;35,76
29/11/2024;2024-11-29 07:57:42.151;card;Latte;35,76
29/11/2024;2024-11-29 09:07:31.505;card;Americano with Milk;30,86
29/11/2024;2024-11-29 09:08:30.245;card;Americano with Milk;30,86
29/11/2024;2024-11-29 15:18:06.860;card;Americano with Milk;30,86
29/11/2024;2024-11-29 15:19:20.348;card;Latte;35,76
29/11/2024;2024-11-29 20:57:54.667;card;Cocoa;35,76
30/11/2024;2024-11-30 12:58:12.142;card;Cocoa;35,76
30/11/2024;2024-11-30 14:04:55.814;card;Americano;25,96
30/11/2024;2024-11-30 14:05:58.078;card;Hot Chocolate;35,76
30/11/2024;2024-11-30 14:16:52.019;card;Cocoa;35,76
30/11/2024;2024-11-30 15:33:44.296;card;Americano with Milk;30,86
30/11/2024;2024-11-30 22:03:48.484;card;Americano with Milk;30,86
1/12/2024;2024-12-01 10:15:31.697;card;Americano with Milk;30,86
1/12/2024;2024-12-01 10:16:31.924;card;Americano with Milk;30,86
1/12/2024;2024-12-01 10:22:46.588;card;Americano with Milk;30,86
1/12/2024;2024-12-01 14:34:22.870;card;Americano with Milk;30,86
1/12/2024;2024-12-01 15:09:12.653;card;Cocoa;35,76
1/12/2024;2024-12-01 15:09:56.961;card;Cocoa;35,76
1/12/2024;2024-12-01 15:43:02.293;card;Cappuccino;35,76
1/12/2024;2024-12-01 15:56:31.215;card;Latte;35,76
1/12/2024;2024-12-01 15:57:49.366;card;Latte;35,76
1/12/2024;2024-12-01 16:32:59.481;card;Latte;35,76
1/12/2024;2024-12-01 16:34:30.047;card;Latte;35,76
1/12/2024;2024-12-01 17:10:23.576;card;Americano with Milk;30,86
1/12/2024;2024-12-01 17:11:32.019;card;Americano with Milk;30,86
1/12/2024;2024-12-01 18:38:28.685;card;Americano with Milk;30,86
2/12/2024;2024-12-02 07:50:36.572;card;Latte;35,76
2/12/2024;2024-12-02 07:51:59.373;card;Americano;25,96
2/12/2024;2024-12-02 08:21:29.576;card;Americano with Milk;30,86
2/12/2024;2024-12-02 08:53:14.454;card;Cocoa;35,76
2/12/2024;2024-12-02 11:04:25.197;card;Cortado;25,96
2/12/2024;2024-12-02 15:28:23.946;card;Espresso;21,06
2/12/2024;2024-12-02 16:12:23.920;card;Cappuccino;35,76
2/12/2024;2024-12-02 17:34:21.695;card;Americano;25,96
2/12/2024;2024-12-02 18:00:32.300;card;Cappuccino;35,76
3/12/2024;2024-12-03 08:11:19.139;card;Latte;35,76
3/12/2024;2024-12-03 09:23:30.556;card;Americano with Milk;30,86
3/12/2024;2024-12-03 09:24:27.071;card;Americano with Milk;30,86
3/12/2024;2024-12-03 11:17:58.416;card;Americano;25,96
3/12/2024;2024-12-03 11:42:07.580;card;Americano with Milk;30,86
3/12/2024;2024-12-03 11:43:15.634;card;Americano with Milk;30,86
3/12/2024;2024-12-03 11:45:54.433;card;Americano with Milk;30,86
3/12/2024;2024-12-03 20:50:55.752;card;Cocoa;35,76
3/12/2024;2024-12-03 21:33:16.867;card;Latte;35,76
3/12/2024;2024-12-03 21:34:13.125;card;Cappuccino;35,76
3/12/2024;2024-12-03 21:35:18.853;card;Hot Chocolate;35,76
3/12/2024;2024-12-03 22:19:13.773;card;Americano with Milk;30,86
3/12/2024;2024-12-03 22:21:42.084;card;Cappuccino;35,76
4/12/2024;2024-12-04 08:32:47.920;card;Cortado;25,96
4/12/2024;2024-12-04 08:50:30.264;card;Latte;35,76
4/12/2024;2024-12-04 08:52:15.008;card;Latte;35,76
4/12/2024;2024-12-04 09:04:14.145;card;Americano;25,96
4/12/2024;2024-12-04 10:23:01.388;card;Americano with Milk;30,86
4/12/2024;2024-12-04 10:24:07.990;card;Americano with Milk;30,86
4/12/2024;2024-12-04 10:26:57.751;card;Americano with Milk;30,86
4/12/2024;2024-12-04 10:29:47.597;card;Hot Chocolate;35,76
4/12/2024;2024-12-04 11:45:57.723;card;Americano with Milk;30,86
4/12/2024;2024-12-04 14:33:54.707;card;Hot Chocolate;35,76
5/12/2024;2024-12-05 08:53:48.287;card;Americano;25,96
5/12/2024;2024-12-05 09:20:28.835;card;Cortado;25,96
5/12/2024;2024-12-05 10:02:51.253;card;Americano with Milk;30,86
5/12/2024;2024-12-05 10:05:05.538;card;Americano with Milk;30,86
5/12/2024;2024-12-05 11:31:58.259;card;Latte;35,76
5/12/2024;2024-12-05 11:50:44.557;card;Americano;25,96
5/12/2024;2024-12-05 14:30:58.342;card;Cappuccino;35,76
5/12/2024;2024-12-05 15:21:19.466;card;Latte;35,76
5/12/2024;2024-12-05 16:02:10.015;card;Latte;35,76
6/12/2024;2024-12-06 11:42:18.498;card;Latte;35,76
6/12/2024;2024-12-06 16:31:58.025;card;Hot Chocolate;35,76
6/12/2024;2024-12-06 22:30:33.276;card;Latte;35,76
6/12/2024;2024-12-06 22:31:30.002;card;Hot Chocolate;35,76
7/12/2024;2024-12-07 11:17:10.143;card;Americano with Milk;30,86
7/12/2024;2024-12-07 14:16:42.893;card;Americano;25,96
7/12/2024;2024-12-07 15:44:04.861;card;Latte;35,76
7/12/2024;2024-12-07 19:11:13.492;card;Cappuccino;35,76
7/12/2024;2024-12-07 22:00:09.994;card;Americano with Milk;30,86
7/12/2024;2024-12-07 22:28:17.088;card;Americano;25,96
8/12/2024;2024-12-08 08:29:25.273;card;Cortado;25,96
8/12/2024;2024-12-08 10:42:38.160;card;Latte;35,76
8/12/2024;2024-12-08 10:43:42.726;card;Cappuccino;35,76
8/12/2024;2024-12-08 12:51:40.875;card;Cortado;25,96
8/12/2024;2024-12-08 13:02:36.202;card;Americano with Milk;30,86
8/12/2024;2024-12-08 13:03:38.720;card;Americano with Milk;30,86
8/12/2024;2024-12-08 17:26:29.292;card;Cappuccino;35,76
8/12/2024;2024-12-08 18:41:48.753;card;Espresso;21,06
8/12/2024;2024-12-08 20:47:18.935;card;Cappuccino;35,76
8/12/2024;2024-12-08 21:28:30.079;card;Americano with Milk;30,86
8/12/2024;2024-12-08 21:41:23.523;card;Americano with Milk;30,86
9/12/2024;2024-12-09 08:32:40.810;card;Cappuccino;35,76
9/12/2024;2024-12-09 09:12:25.172;card;Americano;25,96
9/12/2024;2024-12-09 09:33:57.417;card;Americano with Milk;30,86
9/12/2024;2024-12-09 13:00:54.913;card;Cortado;25,96
9/12/2024;2024-12-09 21:21:51.269;card;Cocoa;35,76
10/12/2024;2024-12-10 12:25:49.755;card;Cortado;25,96
10/12/2024;2024-12-10 18:21:57.841;card;Hot Chocolate;35,76
11/12/2024;2024-12-11 07:49:45.989;card;Latte;35,76
11/12/2024;2024-12-11 10:45:47.919;card;Cortado;25,96
11/12/2024;2024-12-11 12:13:06.273;card;Hot Chocolate;35,76
11/12/2024;2024-12-11 12:56:47.765;card;Espresso;21,06
11/12/2024;2024-12-11 17:59:25.455;card;Cocoa;35,76
11/12/2024;2024-12-11 21:01:07.579;card;Latte;35,76
11/12/2024;2024-12-11 21:18:17.192;card;Latte;35,76
12/12/2024;2024-12-12 07:58:31.186;card;Americano with Milk;30,86
12/12/2024;2024-12-12 12:49:23.672;card;Americano;25,96
12/12/2024;2024-12-12 16:55:02.108;card;Espresso;21,06
12/12/2024;2024-12-12 16:55:49.129;card;Espresso;21,06
12/12/2024;2024-12-12 16:57:01.116;card;Americano;25,96
12/12/2024;2024-12-12 19:50:00.934;card;Cocoa;35,76
12/12/2024;2024-12-12 19:50:57.734;card;Cocoa;35,76
13/12/2024;2024-12-13 12:27:25.453;card;Americano;25,96
13/12/2024;2024-12-13 12:53:05.572;card;Americano;25,96
13/12/2024;2024-12-13 12:54:40.166;card;Hot Chocolate;35,76
13/12/2024;2024-12-13 14:01:58.063;card;Hot Chocolate;35,76
13/12/2024;2024-12-13 16:23:23.898;card;Cocoa;35,76
13/12/2024;2024-12-13 19:19:03.811;card;Cappuccino;35,76
13/12/2024;2024-12-13 19:20:10.119;card;Cappuccino;35,76
13/12/2024;2024-12-13 21:35:41.955;card;Latte;35,76
14/12/2024;2024-12-14 08:27:32.054;card;Americano with Milk;30,86
14/12/2024;2024-12-14 09:03:05.572;card;Cocoa;35,76
14/12/2024;2024-12-14 11:41:57.820;card;Cappuccino;35,76
14/12/2024;2024-12-14 13:19:07.033;card;Americano;25,96
14/12/2024;2024-12-14 13:20:08.603;card;Latte;35,76
14/12/2024;2024-12-14 16:10:29.983;card;Cocoa;35,76
14/12/2024;2024-12-14 16:29:58.935;card;Americano;25,96
14/12/2024;2024-12-14 16:30:49.780;card;Americano;25,96
14/12/2024;2024-12-14 17:00:15.899;card;Americano;25,96
14/12/2024;2024-12-14 17:01:29.185;card;Americano;25,96
14/12/2024;2024-12-14 18:23:44.156;card;Americano with Milk;30,86
15/12/2024;2024-12-15 11:09:24.807;card;Latte;35,76
15/12/2024;2024-12-15 11:10:25.693;card;Cocoa;35,76
15/12/2024;2024-12-15 17:58:05.386;card;Hot Chocolate;35,76
16/12/2024;2024-12-16 07:52:18.379;card;Latte;35,76
16/12/2024;2024-12-16 08:03:31.099;card;Hot Chocolate;35,76
16/12/2024;2024-12-16 08:46:53.826;card;Cocoa;35,76
16/12/2024;2024-12-16 12:19:08.131;card;Americano with Milk;30,86
16/12/2024;2024-12-16 13:08:52.577;card;Latte;35,76
16/12/2024;2024-12-16 14:13:18.149;card;Hot Chocolate;35,76
16/12/2024;2024-12-16 18:23:07.045;card;Latte;35,76
16/12/2024;2024-12-16 18:24:01.414;card;Americano with Milk;30,86
17/12/2024;2024-12-17 08:48:18.158;card;Cortado;25,96
17/12/2024;2024-12-17 08:52:32.631;card;Cappuccino;35,76
17/12/2024;2024-12-17 10:49:05.535;card;Americano with Milk;30,86
17/12/2024;2024-12-17 16:22:35.059;card;Americano;25,96
17/12/2024;2024-12-17 16:23:36.605;card;Cocoa;35,76
17/12/2024;2024-12-17 17:14:22.065;card;Cappuccino;35,76
17/12/2024;2024-12-17 18:54:57.302;card;Cocoa;35,76
18/12/2024;2024-12-18 09:30:28.285;card;Latte;35,76
18/12/2024;2024-12-18 10:01:21.491;card;Americano with Milk;30,86
18/12/2024;2024-12-18 10:03:02.068;card;Latte;35,76
18/12/2024;2024-12-18 10:04:03.380;card;Cappuccino;35,76
19/12/2024;2024-12-19 10:12:11.185;card;Hot Chocolate;35,76
19/12/2024;2024-12-19 11:25:43.942;card;Americano with Milk;30,86
19/12/2024;2024-12-19 12:10:52.329;card;Espresso;21,06
19/12/2024;2024-12-19 13:38:56.787;card;Hot Chocolate;35,76
19/12/2024;2024-12-19 19:00:56.263;card;Cappuccino;35,76
19/12/2024;2024-12-19 19:10:40.561;card;Cappuccino;35,76
19/12/2024;2024-12-19 19:48:18.022;card;Americano with Milk;30,86
19/12/2024;2024-12-19 19:49:42.574;card;Hot Chocolate;35,76
19/12/2024;2024-12-19 21:08:11.811;card;Latte;35,76
19/12/2024;2024-12-19 21:09:15.719;card;Cappuccino;35,76
20/12/2024;2024-12-20 08:14:51.955;card;Cortado;25,96
20/12/2024;2024-12-20 09:39:29.862;card;Americano with Milk;30,86
20/12/2024;2024-12-20 10:12:42.831;card;Cappuccino;35,76
20/12/2024;2024-12-20 10:55:29.127;card;Cortado;25,96
20/12/2024;2024-12-20 12:21:17.233;card;Espresso;21,06
20/12/2024;2024-12-20 12:22:49.372;card;Americano with Milk;30,86
20/12/2024;2024-12-20 14:58:20.349;card;Cortado;25,96
20/12/2024;2024-12-20 18:28:22.151;card;Cappuccino;35,76
20/12/2024;2024-12-20 18:57:13.326;card;Cappuccino;35,76
21/12/2024;2024-12-21 10:19:23.875;card;Cappuccino;35,76
21/12/2024;2024-12-21 10:20:41.106;card;Latte;35,76
21/12/2024;2024-12-21 10:32:02.796;card;Americano;25,96
21/12/2024;2024-12-21 15:33:03.629;card;Hot Chocolate;35,76
21/12/2024;2024-12-21 15:33:49.614;card;Latte;35,76
21/12/2024;2024-12-21 15:35:29.373;card;Americano with Milk;30,86
21/12/2024;2024-12-21 15:58:07.022;card;Latte;35,76
21/12/2024;2024-12-21 17:47:27.852;card;Cocoa;35,76
21/12/2024;2024-12-21 18:02:36.869;card;Hot Chocolate;35,76
21/12/2024;2024-12-21 18:08:17.169;card;Cortado;25,96
21/12/2024;2024-12-21 19:48:13.454;card;Americano with Milk;30,86
21/12/2024;2024-12-21 19:49:45.769;card;Cortado;25,96
21/12/2024;2024-12-21 21:49:47.313;card;Cortado;25,96
21/12/2024;2024-12-21 21:58:48.754;card;Latte;35,76
21/12/2024;2024-12-21 22:16:14.139;card;Cortado;25,96
22/12/2024;2024-12-22 10:42:56.126;card;Cappuccino;35,76
22/12/2024;2024-12-22 18:55:44.510;card;Cappuccino;35,76
22/12/2024;2024-12-22 19:35:45.848;card;Hot Chocolate;35,76
22/12/2024;2024-12-22 19:36:29.863;card;Hot Chocolate;35,76
22/12/2024;2024-12-22 20:26:36.732;card;Hot Chocolate;35,76
22/12/2024;2024-12-22 21:55:18.754;card;Cocoa;35,76
22/12/2024;2024-12-22 21:56:56.296;card;Cortado;25,96
23/12/2024;2024-12-23 09:03:21.025;card;Cortado;25,96
23/12/2024;2024-12-23 09:22:17.895;card;Americano with Milk;30,86
23/12/2024;2024-12-23 10:42:03.416;card;Americano with Milk;30,86
23/12/2024;2024-12-23 11:35:54.428;card;Cappuccino;35,76
23/12/2024;2024-12-23 14:05:31.735;card;Latte;35,76
23/12/2024;2024-12-23 15:00:23.679;card;Americano with Milk;30,86
23/12/2024;2024-12-23 16:14:50.443;card;Latte;35,76
23/12/2024;2024-12-23 17:21:20.495;card;Cortado;25,96
23/12/2024;2024-12-23 17:22:40.297;card;Latte;35,76
23/12/2024;2024-12-23 20:46:07.226;card;Cortado;25,96
24/12/2024;2024-12-24 15:10:43.421;card;Americano with Milk;30,86
24/12/2024;2024-12-24 16:08:38.130;card;Hot Chocolate;35,76
24/12/2024;2024-12-24 17:55:28.559;card;Cortado;25,96
24/12/2024;2024-12-24 19:10:36.272;card;Hot Chocolate;35,76
24/12/2024;2024-12-24 19:11:36.864;card;Latte;35,76
24/12/2024;2024-12-24 19:12:34.982;card;Espresso;21,06
24/12/2024;2024-12-24 19:36:02.332;card;Cappuccino;35,76
25/12/2024;2024-12-25 10:43:56.819;card;Latte;35,76
25/12/2024;2024-12-25 10:45:02.380;card;Latte;35,76
25/12/2024;2024-12-25 12:35:03.285;card;Americano with Milk;30,86
25/12/2024;2024-12-25 12:36:00.079;card;Americano;25,96
25/12/2024;2024-12-25 13:17:11.399;card;Americano with Milk;30,86
25/12/2024;2024-12-25 13:32:47.545;card;Americano;25,96
25/12/2024;2024-12-25 20:02:40.331;card;Cappuccino;35,76
25/12/2024;2024-12-25 21:18:49.844;card;Cocoa;35,76
25/12/2024;2024-12-25 21:19:42.093;card;Cocoa;35,76
25/12/2024;2024-12-25 21:57:30.270;card;Latte;35,76
25/12/2024;2024-12-25 22:51:02.901;card;Cappuccino;35,76
25/12/2024;2024-12-25 22:53:06.426;card;Americano with Milk;30,86
26/12/2024;2024-12-26 13:12:37.940;card;Cappuccino;35,76
26/12/2024;2024-12-26 15:04:34.471;card;Espresso;21,06
27/12/2024;2024-12-27 07:50:20.711;card;Americano;25,96
27/12/2024;2024-12-27 08:57:38.912;card;Cortado;25,96
27/12/2024;2024-12-27 09:09:55.226;card;Cortado;25,96
27/12/2024;2024-12-27 10:12:53.425;card;Americano with Milk;30,86
27/12/2024;2024-12-27 17:12:04.641;card;Latte;35,76
27/12/2024;2024-12-27 19:47:27.855;card;Americano;25,96
27/12/2024;2024-12-27 19:48:21.643;card;Americano with Milk;30,86
27/12/2024;2024-12-27 22:54:32.893;card;Cocoa;35,76
28/12/2024;2024-12-28 09:00:23.465;card;Cortado;25,96
28/12/2024;2024-12-28 09:50:37.949;card;Cortado;25,96
28/12/2024;2024-12-28 10:18:44.226;card;Americano with Milk;30,86
28/12/2024;2024-12-28 10:52:03.125;card;Latte;35,76
28/12/2024;2024-12-28 14:10:01.286;card;Cappuccino;35,76
28/12/2024;2024-12-28 14:13:17.359;card;Hot Chocolate;35,76
28/12/2024;2024-12-28 17:23:40.272;card;Latte;35,76
28/12/2024;2024-12-28 22:11:01.821;card;Cappuccino;35,76
29/12/2024;2024-12-29 13:46:16.437;card;Cortado;25,96
29/12/2024;2024-12-29 15:04:26.632;card;Espresso;21,06
29/12/2024;2024-12-29 15:05:16.323;card;Americano;25,96
29/12/2024;2024-12-29 17:30:04.513;card;Cortado;25,96
29/12/2024;2024-12-29 17:31:46.702;card;Espresso;21,06
29/12/2024;2024-12-29 19:47:43.744;card;Cortado;25,96
29/12/2024;2024-12-29 20:25:54.231;card;Hot Chocolate;35,76
29/12/2024;2024-12-29 21:17:19.330;card;Latte;35,76
30/12/2024;2024-12-30 09:02:44.282;card;Cortado;25,96
30/12/2024;2024-12-30 09:44:11.963;card;Americano with Milk;30,86
30/12/2024;2024-12-30 13:52:31.356;card;Latte;35,76
30/12/2024;2024-12-30 13:53:39.253;card;Hot Chocolate;35,76
30/12/2024;2024-12-30 15:12:45.043;card;Latte;35,76
30/12/2024;2024-12-30 15:13:38.691;card;Americano with Milk;30,86
